Transaction Code,Customer Id,Age,Job,Marital,Education,Default,Account Balance,Housing,Loan,Contact,Day,Month,Date,Call Duration,Campaign Id,Campaign,Time Between Campaigns,# of Calls,Campaign Success,Purchased Product
6-771-4074X,771,26,blue-collar,single,secondary,no,-32,yes,yes,cellular,31,jul,7/31/2015,14,6,Life Insurance,-1,0,unknown,no
6-870-4075X,870,56,technician,married,secondary,no,150,yes,yes,cellular,11,may,5/11/2015,102,6,Life Insurance,349,1,failure,no
6-874-4076X,874,29,technician,single,tertiary,no,2485,no,no,telephone,24,jul,7/24/2015,48,6,Life Insurance,-1,0,unknown,no
6-885-4077X,885,48,management,married,primary,no,606,no,no,cellular,5,mar,3/5/2015,77,6,Life Insurance,-1,0,unknown,no
6-905-4078X,905,45,management,married,tertiary,no,-459,no,no,cellular,21,aug,8/21/2015,508,6,Life Insurance,-1,0,unknown,no
6-908-4079X,908,40,management,married,tertiary,no,60,no,no,unknown,16,jun,6/16/2015,172,6,Life Insurance,-1,0,unknown,no
6-929-4080X,929,54,retired,divorced,tertiary,no,6102,yes,yes,unknown,21,may,5/21/2015,86,6,Life Insurance,-1,0,unknown,no
6-947-4081X,947,52,management,married,tertiary,no,3163,no,no,cellular,25,aug,8/25/2015,56,6,Life Insurance,-1,0,unknown,no
6-1010-4082X,1010,53,management,married,tertiary,no,4,no,no,unknown,20,jun,6/20/2015,19,6,Life Insurance,-1,0,unknown,no
6-1043-4083X,1043,30,admin.,single,secondary,no,81,yes,no,cellular,6,aug,8/6/2015,121,6,Life Insurance,112,3,other,no
6-1085-4084X,1085,26,services,divorced,secondary,no,74,yes,no,unknown,23,may,5/23/2015,106,6,Life Insurance,-1,0,unknown,no
6-1111-4085X,1111,50,blue-collar,divorced,primary,no,-10,no,yes,cellular,10,jul,7/10/2015,369,6,Life Insurance,-1,0,unknown,no
6-1157-4086X,1157,38,blue-collar,married,secondary,no,284,yes,yes,unknown,3,jun,6/3/2015,1030,6,Life Insurance,-1,0,unknown,no
6-1210-4087X,1210,58,retired,single,secondary,no,1640,no,yes,cellular,4,feb,2/4/2015,72,6,Life Insurance,274,4,failure,no
6-1214-4088X,1214,49,self-employed,married,secondary,no,2576,yes,no,cellular,15,may,5/15/2015,64,6,Life Insurance,-1,0,unknown,no
6-1381-4089X,1381,41,blue-collar,married,secondary,no,121,yes,no,cellular,13,may,5/13/2015,16,6,Life Insurance,176,5,other,no
6-1411-4090X,1411,49,technician,divorced,secondary,no,265,yes,no,unknown,12,may,5/12/2015,274,6,Life Insurance,-1,0,unknown,no
6-1455-4091X,1455,45,services,single,primary,no,1893,yes,no,unknown,3,jun,6/3/2015,1259,6,Life Insurance,-1,0,unknown,yes
6-1607-4092X,1607,41,blue-collar,single,unknown,no,4684,no,no,unknown,20,jun,6/20/2015,30,6,Life Insurance,-1,0,unknown,no
6-1619-4093X,1619,50,blue-collar,married,primary,no,8139,yes,no,cellular,18,aug,8/18/2015,256,6,Life Insurance,-1,0,unknown,no
6-1725-4094X,1725,38,technician,divorced,secondary,no,410,no,no,cellular,11,aug,8/11/2015,63,6,Life Insurance,-1,0,unknown,no
6-1736-4095X,1736,35,blue-collar,married,secondary,no,407,yes,no,cellular,20,apr,4/20/2015,12,6,Life Insurance,-1,0,unknown,no
6-1759-4096X,1759,30,blue-collar,married,primary,no,-336,no,no,cellular,10,jul,7/10/2015,128,6,Life Insurance,-1,0,unknown,no
6-1775-4097X,1775,28,management,single,tertiary,no,781,no,no,cellular,9,apr,4/9/2015,125,6,Life Insurance,-1,0,unknown,no
6-1776-4098X,1776,38,management,married,tertiary,no,7124,no,no,unknown,16,jun,6/16/2015,301,6,Life Insurance,-1,0,unknown,no
6-1805-4099X,1805,34,management,married,secondary,no,857,yes,no,cellular,22,aug,8/22/2015,238,6,Life Insurance,-1,0,unknown,no
6-1848-4100X,1848,33,technician,single,secondary,no,291,no,no,cellular,25,aug,8/25/2015,72,6,Life Insurance,-1,0,unknown,no
6-1879-4101X,1879,34,technician,single,secondary,no,1386,yes,yes,unknown,28,may,5/28/2015,185,6,Life Insurance,-1,0,unknown,no
6-1895-4102X,1895,53,technician,married,unknown,no,619,no,no,unknown,17,jun,6/17/2015,198,6,Life Insurance,-1,0,unknown,no
6-1897-4103X,1897,35,management,single,tertiary,no,0,no,no,cellular,29,aug,8/29/2015,669,6,Life Insurance,-1,0,unknown,no
6-1919-4104X,1919,43,blue-collar,married,secondary,no,-179,yes,no,cellular,30,jul,7/30/2015,335,6,Life Insurance,-1,0,unknown,no
6-1945-4105X,1945,48,blue-collar,married,secondary,no,333,yes,no,cellular,14,may,5/14/2015,24,6,Life Insurance,-1,0,unknown,no
6-1953-4106X,1953,41,admin.,divorced,secondary,no,6046,yes,yes,telephone,15,mar,3/15/2015,300,6,Life Insurance,182,2,success,yes
6-1995-4107X,1995,44,management,married,primary,no,4758,yes,no,cellular,22,jul,7/22/2015,712,6,Life Insurance,-1,0,unknown,yes
6-2058-4108X,2058,51,technician,married,secondary,no,18,no,yes,cellular,25,jul,7/25/2015,363,6,Life Insurance,-1,0,unknown,no
6-2141-4109X,2141,47,housemaid,single,tertiary,no,3727,no,no,unknown,12,jun,6/12/2015,993,6,Life Insurance,-1,0,unknown,yes
6-2158-4110X,2158,57,retired,married,secondary,no,523,no,yes,cellular,2,feb,2/2/2015,49,6,Life Insurance,-1,0,unknown,no
6-2191-4111X,2191,36,technician,married,tertiary,no,837,no,no,cellular,28,aug,8/28/2015,68,6,Life Insurance,-1,0,unknown,no
6-2240-4112X,2240,42,blue-collar,married,secondary,no,0,yes,no,cellular,21,nov,11/21/2015,328,6,Life Insurance,-1,0,unknown,no
6-2242-4113X,2242,41,blue-collar,married,primary,no,389,yes,no,unknown,16,jun,6/16/2015,87,6,Life Insurance,-1,0,unknown,no
6-2261-4114X,2261,47,services,divorced,secondary,no,691,no,no,cellular,6,feb,2/6/2015,285,6,Life Insurance,-1,0,unknown,no
6-2288-4115X,2288,38,unemployed,married,tertiary,no,1449,no,no,unknown,26,may,5/26/2015,535,6,Life Insurance,-1,0,unknown,no
6-2371-4116X,2371,37,technician,single,secondary,no,-242,yes,no,cellular,13,aug,8/13/2015,1149,6,Life Insurance,-1,0,unknown,yes
6-2379-4117X,2379,39,blue-collar,married,secondary,no,1439,yes,no,telephone,28,jul,7/28/2015,73,6,Life Insurance,-1,0,unknown,no
6-2427-4119X,2427,46,blue-collar,married,secondary,no,519,yes,no,cellular,25,aug,8/25/2015,217,6,Life Insurance,-1,0,unknown,no
6-2459-4120X,2459,47,admin.,married,secondary,no,310,yes,yes,telephone,14,aug,8/14/2015,128,6,Life Insurance,-1,0,unknown,no
6-2506-4121X,2506,56,management,divorced,tertiary,no,-59,no,yes,cellular,28,jul,7/28/2015,127,6,Life Insurance,-1,0,unknown,no
6-2508-4122X,2508,42,unemployed,single,secondary,no,2613,yes,no,cellular,30,jul,7/30/2015,174,6,Life Insurance,-1,0,unknown,no
6-2509-4123X,2509,42,student,married,unknown,no,-7,no,no,telephone,31,jul,7/31/2015,41,6,Life Insurance,-1,0,unknown,no
6-2570-4124X,2570,53,technician,married,secondary,no,4541,yes,no,unknown,15,may,5/15/2015,190,6,Life Insurance,-1,0,unknown,no
6-2580-4125X,2580,46,management,married,tertiary,no,477,yes,no,unknown,20,may,5/20/2015,128,6,Life Insurance,-1,0,unknown,no
6-2594-4126X,2594,46,management,single,secondary,no,295,yes,no,unknown,23,may,5/23/2015,141,6,Life Insurance,-1,0,unknown,no
6-2595-4127X,2595,48,admin.,married,secondary,no,292,yes,yes,cellular,29,jul,7/29/2015,164,6,Life Insurance,-1,0,unknown,no
6-2619-4128X,2619,54,services,married,secondary,no,812,no,no,cellular,31,jul,7/31/2015,113,6,Life Insurance,-1,0,unknown,no
6-2744-4129X,2744,35,technician,married,secondary,no,1067,no,yes,cellular,12,aug,8/12/2015,179,6,Life Insurance,-1,0,unknown,no
6-2758-4130X,2758,59,retired,married,unknown,no,0,no,no,unknown,8,may,5/8/2015,425,6,Life Insurance,-1,0,unknown,no
6-2761-4131X,2761,61,management,married,secondary,no,985,no,no,cellular,18,aug,8/18/2015,998,6,Life Insurance,-1,0,unknown,yes
6-2768-4132X,2768,47,self-employed,married,secondary,no,1121,no,no,unknown,20,jun,6/20/2015,454,6,Life Insurance,-1,0,unknown,no
6-2786-4133X,2786,41,technician,married,secondary,no,902,no,no,unknown,16,jun,6/16/2015,35,6,Life Insurance,-1,0,unknown,no
6-2874-4134X,2874,35,management,divorced,tertiary,no,160,yes,no,unknown,4,jun,6/4/2015,141,6,Life Insurance,-1,0,unknown,no
6-2899-4135X,2899,42,technician,divorced,secondary,no,0,yes,no,unknown,30,may,5/30/2015,115,6,Life Insurance,-1,0,unknown,no
6-2942-4136X,2942,36,admin.,single,secondary,no,47,no,yes,cellular,9,jul,7/9/2015,36,6,Life Insurance,-1,0,unknown,no
6-2992-4137X,2992,37,management,divorced,tertiary,no,0,yes,no,cellular,11,may,5/11/2015,217,6,Life Insurance,-1,0,unknown,no
6-3007-4138X,3007,51,self-employed,married,unknown,no,2094,no,no,cellular,8,jun,6/8/2015,458,6,Life Insurance,-1,0,unknown,yes
6-3043-4139X,3043,49,housemaid,married,tertiary,no,443,no,no,cellular,8,aug,8/8/2015,27,6,Life Insurance,-1,0,unknown,no
6-3070-4140X,3070,39,blue-collar,married,primary,no,800,yes,no,cellular,19,nov,11/19/2015,76,6,Life Insurance,-1,0,unknown,no
6-3209-4141X,3209,30,blue-collar,married,primary,no,-518,yes,yes,unknown,28,may,5/28/2015,244,6,Life Insurance,-1,0,unknown,no
6-3242-4142X,3242,48,technician,married,secondary,no,5,no,no,unknown,9,jun,6/9/2015,65,6,Life Insurance,-1,0,unknown,no
6-3250-4143X,3250,58,housemaid,married,primary,no,435,yes,no,telephone,28,jul,7/28/2015,122,6,Life Insurance,-1,0,unknown,no
6-3254-4144X,3254,39,blue-collar,married,unknown,no,157,yes,no,unknown,30,may,5/30/2015,99,6,Life Insurance,-1,0,unknown,no
6-3273-4145X,3273,44,services,single,secondary,no,5045,yes,no,cellular,21,nov,11/21/2015,20,6,Life Insurance,175,15,other,no
6-3287-4146X,3287,30,blue-collar,single,primary,no,71,yes,no,unknown,19,may,5/19/2015,122,6,Life Insurance,-1,0,unknown,no
6-3288-4147X,3288,30,admin.,single,secondary,no,127,yes,no,cellular,18,may,5/18/2015,16,6,Life Insurance,368,1,other,no
6-3322-4148X,3322,35,blue-collar,divorced,primary,no,1792,yes,no,cellular,31,jul,7/31/2015,630,6,Life Insurance,-1,0,unknown,yes
6-3333-4149X,3333,31,management,married,tertiary,no,22546,yes,no,cellular,14,may,5/14/2015,8,6,Life Insurance,267,4,failure,no
6-3338-4150X,3338,58,blue-collar,married,primary,no,23,yes,no,unknown,20,may,5/20/2015,91,6,Life Insurance,-1,0,unknown,no
6-3357-4151X,3357,51,technician,married,secondary,no,500,yes,no,cellular,20,nov,11/20/2015,26,6,Life Insurance,-1,0,unknown,no
6-3367-4152X,3367,52,unknown,married,primary,no,247,no,no,cellular,29,jul,7/29/2015,268,6,Life Insurance,-1,0,unknown,no
6-3440-4153X,3440,34,admin.,married,secondary,no,5320,no,no,cellular,3,mar,3/3/2015,114,6,Life Insurance,467,5,other,no
6-3462-4154X,3462,34,technician,single,secondary,no,5039,no,no,cellular,20,nov,11/20/2015,205,6,Life Insurance,-1,0,unknown,no
6-3466-4155X,3466,38,blue-collar,married,secondary,no,5092,yes,no,unknown,17,jun,6/17/2015,145,6,Life Insurance,-1,0,unknown,no
6-3470-4156X,3470,48,blue-collar,married,primary,no,750,yes,no,cellular,18,may,5/18/2015,90,6,Life Insurance,-1,0,unknown,no
6-3474-4157X,3474,40,management,married,tertiary,no,89,yes,yes,telephone,9,feb,2/9/2015,148,6,Life Insurance,-1,0,unknown,no
6-3475-4158X,3475,36,admin.,married,secondary,no,4280,no,no,unknown,19,jun,6/19/2015,227,6,Life Insurance,-1,0,unknown,no
6-3498-4159X,3498,42,admin.,married,secondary,no,4209,yes,no,unknown,5,jun,6/5/2015,57,6,Life Insurance,-1,0,unknown,no
6-3592-4160X,3592,29,technician,married,secondary,no,0,yes,no,cellular,28,jul,7/28/2015,83,6,Life Insurance,-1,0,unknown,no
6-3620-4162X,3620,47,technician,married,primary,no,145,yes,no,unknown,7,may,5/7/2015,157,6,Life Insurance,-1,0,unknown,no
6-3643-4163X,3643,52,management,single,tertiary,no,83,no,no,cellular,26,aug,8/26/2015,1223,6,Life Insurance,-1,0,unknown,yes
6-3656-4164X,3656,44,management,married,tertiary,no,1242,yes,no,cellular,6,aug,8/6/2015,384,6,Life Insurance,-1,0,unknown,no
6-3659-4165X,3659,26,services,single,secondary,no,1347,no,no,telephone,18,jun,6/18/2015,280,6,Life Insurance,92,5,other,yes
6-3662-4166X,3662,36,technician,single,secondary,no,0,no,no,cellular,29,aug,8/29/2015,85,6,Life Insurance,-1,0,unknown,no
6-3679-4167X,3679,46,management,divorced,secondary,no,558,no,no,cellular,19,aug,8/19/2015,126,6,Life Insurance,-1,0,unknown,no
6-3707-4168X,3707,31,admin.,married,primary,no,355,yes,yes,unknown,4,jun,6/4/2015,61,6,Life Insurance,-1,0,unknown,no
6-3743-4169X,3743,37,self-employed,married,tertiary,no,137,no,no,cellular,13,aug,8/13/2015,244,6,Life Insurance,-1,0,unknown,no
6-3762-4170X,3762,41,admin.,single,secondary,no,400,yes,no,unknown,4,jun,6/4/2015,99,6,Life Insurance,-1,0,unknown,no
6-3771-4171X,3771,46,management,single,tertiary,no,334,yes,no,telephone,4,may,5/4/2015,36,6,Life Insurance,90,2,other,no
6-3774-4172X,3774,34,technician,married,secondary,no,47,no,no,cellular,25,aug,8/25/2015,132,6,Life Insurance,-1,0,unknown,no
6-3821-4173X,3821,28,management,single,tertiary,no,5549,no,no,cellular,28,jul,7/28/2015,383,6,Life Insurance,-1,0,unknown,no
6-3914-4174X,3914,48,management,married,primary,no,2537,no,no,cellular,26,aug,8/26/2015,219,6,Life Insurance,-1,0,unknown,no
6-3945-4175X,3945,55,management,married,tertiary,no,171,yes,no,cellular,8,aug,8/8/2015,73,6,Life Insurance,-1,0,unknown,no
6-3966-4177X,3966,58,retired,married,primary,no,5092,no,no,unknown,11,jun,6/11/2015,199,6,Life Insurance,-1,0,unknown,no
6-3998-4179X,3998,43,technician,married,secondary,no,275,no,no,cellular,25,aug,8/25/2015,69,6,Life Insurance,-1,0,unknown,no
6-4068-4180X,4068,53,technician,married,secondary,no,206,no,no,cellular,26,aug,8/26/2015,87,6,Life Insurance,-1,0,unknown,no
6-4081-4181X,4081,40,blue-collar,married,primary,no,2805,yes,no,cellular,14,may,5/14/2015,173,6,Life Insurance,353,23,failure,no
6-4100-4182X,4100,33,management,single,tertiary,no,71,no,no,cellular,22,aug,8/22/2015,107,6,Life Insurance,-1,0,unknown,no
6-4115-4183X,4115,34,blue-collar,married,secondary,no,250,yes,no,unknown,29,may,5/29/2015,193,6,Life Insurance,-1,0,unknown,no
6-4157-4184X,4157,30,entrepreneur,single,secondary,no,638,no,no,cellular,14,jul,7/14/2015,358,6,Life Insurance,-1,0,unknown,no
6-4201-4185X,4201,49,management,single,primary,no,548,no,no,telephone,31,jul,7/31/2015,115,6,Life Insurance,-1,0,unknown,no
6-4210-4186X,4210,38,services,married,secondary,no,0,no,yes,cellular,16,jul,7/16/2015,1473,6,Life Insurance,-1,0,unknown,no
6-4217-4187X,4217,53,admin.,married,secondary,no,459,no,no,cellular,14,oct,10/14/2015,317,6,Life Insurance,192,1,success,no
6-4245-4188X,4245,39,admin.,divorced,secondary,no,83,yes,no,cellular,30,jul,7/30/2015,69,6,Life Insurance,-1,0,unknown,no
6-4248-4189X,4248,32,management,single,tertiary,no,0,no,no,cellular,21,nov,11/21/2015,9,6,Life Insurance,-1,0,unknown,no
6-4255-4190X,4255,31,technician,married,secondary,no,0,no,yes,cellular,15,jul,7/15/2015,624,6,Life Insurance,-1,0,unknown,no
6-4313-4191X,4313,30,services,single,secondary,no,20,yes,no,cellular,20,apr,4/20/2015,404,6,Life Insurance,340,1,failure,no
6-4314-4192X,4314,35,admin.,married,secondary,no,8652,yes,no,unknown,24,jun,6/24/2015,103,6,Life Insurance,-1,0,unknown,no
6-4350-4193X,4350,60,retired,divorced,tertiary,no,2131,no,no,cellular,10,jul,7/10/2015,421,6,Life Insurance,-1,0,unknown,no
6-4356-4194X,4356,34,management,single,tertiary,no,-292,yes,no,cellular,19,aug,8/19/2015,181,6,Life Insurance,-1,0,unknown,no
6-4362-4195X,4362,30,management,married,tertiary,no,42,no,no,cellular,25,aug,8/25/2015,115,6,Life Insurance,-1,0,unknown,no
6-4396-4196X,4396,49,blue-collar,married,secondary,no,1568,no,no,unknown,21,may,5/21/2015,206,6,Life Insurance,-1,0,unknown,no
6-4421-4197X,4421,45,technician,married,secondary,no,999,yes,no,cellular,20,nov,11/20/2015,215,6,Life Insurance,188,2,failure,no
6-4428-4198X,4428,42,self-employed,married,tertiary,no,0,no,no,cellular,8,aug,8/8/2015,118,6,Life Insurance,-1,0,unknown,no
6-4451-4199X,4451,53,blue-collar,married,primary,no,3316,yes,no,unknown,23,may,5/23/2015,331,6,Life Insurance,-1,0,unknown,no
6-4465-4200X,4465,53,services,divorced,secondary,no,4554,no,no,cellular,5,feb,2/5/2015,8,6,Life Insurance,-1,0,unknown,no
6-4494-4201X,4494,28,technician,single,tertiary,no,0,yes,no,unknown,4,jun,6/4/2015,205,6,Life Insurance,-1,0,unknown,no
6-4499-4202X,4499,31,management,married,tertiary,no,1183,yes,no,unknown,27,may,5/27/2015,676,6,Life Insurance,-1,0,unknown,no
6-4504-4203X,4504,60,self-employed,married,primary,no,362,no,yes,cellular,29,jul,7/29/2015,816,6,Life Insurance,-1,0,unknown,yes
7-177-4204X,177,44,admin.,married,secondary,no,5181,yes,yes,cellular,31,jul,7/31/2015,18,7,Life Insurance,-1,0,unknown,no
7-224-4205X,224,41,self-employed,married,primary,no,204,no,no,cellular,13,aug,8/13/2015,111,7,Life Insurance,-1,0,unknown,no
7-241-4206X,241,34,admin.,single,secondary,no,1,yes,no,cellular,22,jul,7/22/2015,483,7,Life Insurance,-1,0,unknown,no
7-311-4207X,311,49,blue-collar,married,secondary,no,8545,yes,yes,cellular,6,may,5/6/2015,199,7,Life Insurance,167,1,failure,no
7-377-4208X,377,40,management,married,primary,no,733,yes,no,unknown,6,jun,6/6/2015,94,7,Life Insurance,-1,0,unknown,no
7-415-4209X,415,53,blue-collar,married,secondary,no,4380,no,no,telephone,19,aug,8/19/2015,223,7,Life Insurance,-1,0,unknown,no
7-587-4210X,587,32,self-employed,single,secondary,no,518,yes,no,cellular,18,may,5/18/2015,34,7,Life Insurance,-1,0,unknown,no
7-593-4211X,593,41,services,married,secondary,no,108,yes,yes,unknown,13,may,5/13/2015,83,7,Life Insurance,-1,0,unknown,no
7-656-4212X,656,59,retired,married,primary,no,0,yes,no,unknown,26,may,5/26/2015,104,7,Life Insurance,-1,0,unknown,no
7-975-4214X,975,41,blue-collar,married,primary,no,2067,yes,no,cellular,15,may,5/15/2015,493,7,Life Insurance,-1,0,unknown,no
7-1038-4215X,1038,43,management,married,tertiary,no,2767,yes,no,unknown,15,may,5/15/2015,317,7,Life Insurance,-1,0,unknown,no
7-1123-4216X,1123,32,technician,married,tertiary,no,4089,no,no,cellular,26,may,5/26/2015,114,7,Life Insurance,287,3,failure,no
7-1173-4217X,1173,42,blue-collar,married,secondary,no,230,yes,no,unknown,5,jun,6/5/2015,175,7,Life Insurance,-1,0,unknown,no
7-1231-4218X,1231,75,retired,divorced,secondary,no,1341,no,no,cellular,18,dec,12/18/2015,415,7,Life Insurance,-1,0,unknown,yes
7-1258-4219X,1258,51,blue-collar,married,primary,no,5050,no,yes,unknown,16,jun,6/16/2015,75,7,Life Insurance,-1,0,unknown,no
7-1402-4221X,1402,44,management,married,unknown,no,415,yes,no,telephone,14,may,5/14/2015,7,7,Life Insurance,-1,0,unknown,no
7-1484-4222X,1484,43,technician,single,tertiary,no,27733,yes,no,unknown,3,jun,6/3/2015,164,7,Life Insurance,-1,0,unknown,no
7-1548-4223X,1548,54,entrepreneur,married,tertiary,no,1544,no,yes,cellular,5,feb,2/5/2015,85,7,Life Insurance,196,3,failure,no
7-1554-4224X,1554,34,blue-collar,married,secondary,no,3990,yes,no,cellular,24,jul,7/24/2015,633,7,Life Insurance,-1,0,unknown,no
7-1599-4225X,1599,48,services,single,primary,no,1499,yes,no,cellular,12,may,5/12/2015,17,7,Life Insurance,-1,0,unknown,no
7-1719-4226X,1719,37,blue-collar,married,primary,no,704,no,no,unknown,18,jun,6/18/2015,165,7,Life Insurance,-1,0,unknown,no
7-1729-4227X,1729,36,blue-collar,married,unknown,no,6,no,no,unknown,20,jun,6/20/2015,41,7,Life Insurance,-1,0,unknown,no
7-1741-4228X,1741,35,admin.,married,tertiary,no,0,yes,no,cellular,28,jul,7/28/2015,151,7,Life Insurance,-1,0,unknown,no
7-1782-4229X,1782,47,management,married,tertiary,no,286,no,no,cellular,22,aug,8/22/2015,557,7,Life Insurance,-1,0,unknown,no
7-1797-4230X,1797,34,management,married,secondary,no,15,no,no,cellular,25,aug,8/25/2015,184,7,Life Insurance,-1,0,unknown,no
7-1823-4231X,1823,31,management,married,tertiary,no,156,no,no,cellular,13,aug,8/13/2015,657,7,Life Insurance,-1,0,unknown,yes
7-1907-4232X,1907,49,blue-collar,divorced,primary,no,15,yes,no,unknown,27,may,5/27/2015,550,7,Life Insurance,-1,0,unknown,no
7-1966-4233X,1966,40,management,single,tertiary,no,0,no,no,cellular,26,aug,8/26/2015,58,7,Life Insurance,-1,0,unknown,no
7-2036-4234X,2036,51,technician,divorced,tertiary,no,0,no,no,cellular,28,aug,8/28/2015,84,7,Life Insurance,-1,0,unknown,no
7-2053-4235X,2053,53,admin.,married,secondary,no,263,no,yes,cellular,18,jul,7/18/2015,143,7,Life Insurance,-1,0,unknown,no
7-2085-4236X,2085,41,blue-collar,married,secondary,no,343,yes,no,unknown,14,may,5/14/2015,89,7,Life Insurance,-1,0,unknown,no
7-2255-4237X,2255,48,unemployed,married,tertiary,no,-471,yes,no,unknown,19,may,5/19/2015,668,7,Life Insurance,-1,0,unknown,no
7-2270-4238X,2270,27,services,single,secondary,no,0,yes,no,unknown,7,may,5/7/2015,388,7,Life Insurance,-1,0,unknown,no
7-2333-4239X,2333,30,management,married,tertiary,no,102,yes,no,cellular,5,apr,4/5/2015,470,7,Life Insurance,426,3,other,yes
7-2592-4240X,2592,34,management,married,tertiary,no,2892,yes,yes,cellular,30,jul,7/30/2015,1165,7,Life Insurance,-1,0,unknown,no
7-2617-4241X,2617,35,unemployed,married,tertiary,no,816,yes,no,cellular,19,nov,11/19/2015,547,7,Life Insurance,-1,0,unknown,no
7-2809-4242X,2809,40,entrepreneur,married,secondary,no,1532,yes,yes,cellular,18,nov,11/18/2015,173,7,Life Insurance,-1,0,unknown,no
7-2813-4243X,2813,41,admin.,single,secondary,no,748,no,no,telephone,21,nov,11/21/2015,94,7,Life Insurance,130,3,other,no
7-2827-4244X,2827,39,management,married,tertiary,no,763,yes,no,cellular,11,may,5/11/2015,877,7,Life Insurance,300,2,other,yes
